detection,date,time
person,2024-05-11,13-13-53
person,2024-05-11,13-13-53
car,2024-05-11,13-13-53
car,2024-05-11,13-13-53
car,2024-05-11,13-13-53
car,2024-05-11,13-13-53
car,2024-05-11,13-13-53
truck,2024-05-11,13-13-53
truck,2024-05-11,13-13-53
truck,2024-05-11,13-13-53
truck,2024-05-11,13-13-53
