detection,date,time
person_14,2024-05-12,00-22-23
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-24
person_14,2024-05-12,00-22-25
person_14,2024-05-12,00-22-25
person_14,2024-05-12,00-22-25
person_13,2024-05-12,00-22-25
person_13,2024-05-12,00-22-25
person_15,2024-05-12,00-22-26
person_13,2024-05-12,00-22-26
person_15,2024-05-12,00-22-26
person_13,2024-05-12,00-22-26
person_15,2024-05-12,00-22-26
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-27
person_15,2024-05-12,00-22-28
person_15,2024-05-12,00-22-28
person_15,2024-05-12,00-22-28
person_14,2024-05-12,00-22-28
person_14,2024-05-12,00-22-28
person_14,2024-05-12,00-22-28
person_14,2024-05-12,00-22-29
person_14,2024-05-12,00-22-29
person_13,2024-05-12,00-22-29
person_14,2024-05-12,00-22-29
person_14,2024-05-12,00-22-29
person_14,2024-05-12,00-22-29
person_14,2024-05-12,00-22-30
person_14,2024-05-12,00-22-30
person_14,2024-05-12,00-22-30
person_14,2024-05-12,00-22-30
person_14,2024-05-12,00-22-30
person_14,2024-05-12,00-22-31
person_14,2024-05-12,00-22-31
person_14,2024-05-12,00-22-31
person_14,2024-05-12,00-22-31
person_14,2024-05-12,00-22-31
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-32
person_14,2024-05-12,00-22-33
person_13,2024-05-12,00-22-33
person_13,2024-05-12,00-22-33
person_13,2024-05-12,00-22-33
person_13,2024-05-12,00-22-33
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-34
person_13,2024-05-12,00-22-35
person_13,2024-05-12,00-22-35
person_13,2024-05-12,00-22-35
person_14,2024-05-12,00-22-35
person_14,2024-05-12,00-22-35
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-36
person_14,2024-05-12,00-22-37
person_14,2024-05-12,00-22-37
person_14,2024-05-12,00-22-37
person_14,2024-05-12,00-22-37
person_14,2024-05-12,00-22-37
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-38
person_14,2024-05-12,00-22-39
person_14,2024-05-12,00-22-39
person_16,2024-05-12,00-22-39
person_16,2024-05-12,00-22-40
person_16,2024-05-12,00-22-40
person_16,2024-05-12,00-22-40
person_17,2024-05-12,00-22-40
person_16,2024-05-12,00-22-41
person_16,2024-05-12,00-22-42
person_16,2024-05-12,00-22-42
person_16,2024-05-12,00-22-42
person_16,2024-05-12,00-22-43
person_16,2024-05-12,00-22-43
person_14,2024-05-12,00-22-43
person_14,2024-05-12,00-22-43
person_14,2024-05-12,00-22-43
person_14,2024-05-12,00-22-44
person_14,2024-05-12,00-22-44
person_14,2024-05-12,00-22-44
person_14,2024-05-12,00-22-44
person_14,2024-05-12,00-22-44
person_14,2024-05-12,00-22-45
person_14,2024-05-12,00-22-45
person_14,2024-05-12,00-22-45
person_14,2024-05-12,00-22-45
person_14,2024-05-12,00-22-45
person_14,2024-05-12,00-22-46
person_14,2024-05-12,00-22-46
person_14,2024-05-12,00-22-46
person_14,2024-05-12,00-22-46
person_14,2024-05-12,00-22-46
person_12,2024-05-12,00-22-46
