detection,date,time
person,2024-05-11,13-08-32
person,2024-05-11,13-08-32
car,2024-05-11,13-08-32
car,2024-05-11,13-08-32
car,2024-05-11,13-08-32
car,2024-05-11,13-08-32
car,2024-05-11,13-08-32
truck,2024-05-11,13-08-32
truck,2024-05-11,13-08-32
truck,2024-05-11,13-08-32
truck,2024-05-11,13-08-32
