detection,date,time
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-04
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
cup,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-05
person,2024-05-17,17-19-06
cup,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
person,2024-05-17,17-19-06
tie,2024-05-17,17-19-06
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
cup,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
person,2024-05-17,17-19-07
bottle,2024-05-17,17-19-07
person,2024-05-17,17-19-07
bottle,2024-05-17,17-19-07
bottle,2024-05-17,17-19-07
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
bottle,2024-05-17,17-19-08
cup,2024-05-17,17-19-08
bowl,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
dog,2024-05-17,17-19-08
bowl,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
bottle,2024-05-17,17-19-08
person,2024-05-17,17-19-08
bottle,2024-05-17,17-19-08
person,2024-05-17,17-19-08
person,2024-05-17,17-19-08
bowl,2024-05-17,17-19-08
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
dog,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
dog,2024-05-17,17-19-09
dog,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
person,2024-05-17,17-19-09
tie,2024-05-17,17-19-09
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
tie,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-10
tie,2024-05-17,17-19-10
person,2024-05-17,17-19-10
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
tie,2024-05-17,17-19-11
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
tie,2024-05-17,17-19-11
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
tie,2024-05-17,17-19-11
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
tie,2024-05-17,17-19-11
person,2024-05-17,17-19-11
person,2024-05-17,17-19-11
tie,2024-05-17,17-19-11
person,2024-05-17,17-19-12
person,2024-05-17,17-19-12
tie,2024-05-17,17-19-12
person,2024-05-17,17-19-12
person,2024-05-17,17-19-12
tie,2024-05-17,17-19-12
person,2024-05-17,17-19-12
person,2024-05-17,17-19-12
tie,2024-05-17,17-19-12
person,2024-05-17,17-19-12
tie,2024-05-17,17-19-12
person,2024-05-17,17-19-12
person,2024-05-17,17-19-12
tie,2024-05-17,17-19-12
person,2024-05-17,17-19-13
person,2024-05-17,17-19-13
tie,2024-05-17,17-19-13
person,2024-05-17,17-19-13
person,2024-05-17,17-19-13
tie,2024-05-17,17-19-13
person,2024-05-17,17-19-13
tie,2024-05-17,17-19-13
person,2024-05-17,17-19-13
person,2024-05-17,17-19-13
person,2024-05-17,17-19-13
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
tie,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-14
person,2024-05-17,17-19-15
person,2024-05-17,17-19-15
tie,2024-05-17,17-19-15
person,2024-05-17,17-19-15
person,2024-05-17,17-19-15
person,2024-05-17,17-19-15
tie,2024-05-17,17-19-15
person,2024-05-17,17-19-15
person,2024-05-17,17-19-15
tie,2024-05-17,17-19-15
person,2024-05-17,17-19-15
person,2024-05-17,17-19-16
tie,2024-05-17,17-19-16
person,2024-05-17,17-19-16
tie,2024-05-17,17-19-16
person,2024-05-17,17-19-16
person,2024-05-17,17-19-16
tie,2024-05-17,17-19-16
person,2024-05-17,17-19-16
person,2024-05-17,17-19-16
person,2024-05-17,17-19-16
person,2024-05-17,17-19-16
person,2024-05-17,17-19-17
person,2024-05-17,17-19-17
person,2024-05-17,17-19-17
tie,2024-05-17,17-19-17
person,2024-05-17,17-19-17
tie,2024-05-17,17-19-17
person,2024-05-17,17-19-17
bottle,2024-05-17,17-19-17
person,2024-05-17,17-19-17
person,2024-05-17,17-19-17
tie,2024-05-17,17-19-17
person,2024-05-17,17-19-17
person,2024-05-17,17-19-17
tie,2024-05-17,17-19-17
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
tie,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
tie,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
tie,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
tie,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-18
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
tie,2024-05-17,17-19-19
bottle,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
tie,2024-05-17,17-19-19
person,2024-05-17,17-19-19
person,2024-05-17,17-19-19
tie,2024-05-17,17-19-19
bottle,2024-05-17,17-19-19
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
bottle,2024-05-17,17-19-20
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
bottle,2024-05-17,17-19-20
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
bottle,2024-05-17,17-19-20
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
person,2024-05-17,17-19-20
bottle,2024-05-17,17-19-20
person,2024-05-17,17-19-21
person,2024-05-17,17-19-21
tie,2024-05-17,17-19-21
person,2024-05-17,17-19-21
person,2024-05-17,17-19-21
tie,2024-05-17,17-19-21
person,2024-05-17,17-19-21
tie,2024-05-17,17-19-21
person,2024-05-17,17-19-21
tie,2024-05-17,17-19-21
person,2024-05-17,17-19-21
person,2024-05-17,17-19-21
tie,2024-05-17,17-19-21
person,2024-05-17,17-19-22
person,2024-05-17,17-19-22
tie,2024-05-17,17-19-22
person,2024-05-17,17-19-22
person,2024-05-17,17-19-22
person,2024-05-17,17-19-22
tie,2024-05-17,17-19-22
person,2024-05-17,17-19-22
person,2024-05-17,17-19-22
person,2024-05-17,17-19-22
bottle,2024-05-17,17-19-22
person,2024-05-17,17-19-23
person,2024-05-17,17-19-23
person,2024-05-17,17-19-23
person,2024-05-17,17-19-23
bottle,2024-05-17,17-19-23
person,2024-05-17,17-19-23
bottle,2024-05-17,17-19-23
person,2024-05-17,17-19-23
person,2024-05-17,17-19-23
tie,2024-05-17,17-19-23
bottle,2024-05-17,17-19-23
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
tie,2024-05-17,17-19-24
person,2024-05-17,17-19-24
tie,2024-05-17,17-19-24
bottle,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-24
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
tie,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
tie,2024-05-17,17-19-25
bottle,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
tie,2024-05-17,17-19-25
bottle,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
tie,2024-05-17,17-19-25
person,2024-05-17,17-19-25
person,2024-05-17,17-19-25
tie,2024-05-17,17-19-25
bottle,2024-05-17,17-19-25
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
bottle,2024-05-17,17-19-26
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
tie,2024-05-17,17-19-26
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
tie,2024-05-17,17-19-26
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
tie,2024-05-17,17-19-26
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
tie,2024-05-17,17-19-26
person,2024-05-17,17-19-26
person,2024-05-17,17-19-26
tie,2024-05-17,17-19-26
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
tie,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
tie,2024-05-17,17-19-27
bottle,2024-05-17,17-19-27
person,2024-05-17,17-19-27
tie,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
tie,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-27
person,2024-05-17,17-19-28
person,2024-05-17,17-19-28
bottle,2024-05-17,17-19-28
person,2024-05-17,17-19-28
person,2024-05-17,17-19-28
tie,2024-05-17,17-19-28
bottle,2024-05-17,17-19-28
person,2024-05-17,17-19-28
person,2024-05-17,17-19-28
tie,2024-05-17,17-19-28
person,2024-05-17,17-19-28
person,2024-05-17,17-19-28
tie,2024-05-17,17-19-28
bottle,2024-05-17,17-19-28
person,2024-05-17,17-19-28
tie,2024-05-17,17-19-28
bottle,2024-05-17,17-19-28
person,2024-05-17,17-19-29
bottle,2024-05-17,17-19-29
person,2024-05-17,17-19-29
bottle,2024-05-17,17-19-29
person,2024-05-17,17-19-29
person,2024-05-17,17-19-29
bottle,2024-05-17,17-19-29
person,2024-05-17,17-19-29
bottle,2024-05-17,17-19-29
person,2024-05-17,17-19-29
person,2024-05-17,17-19-29
tie,2024-05-17,17-19-29
bottle,2024-05-17,17-19-29
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
bottle,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
bottle,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
tie,2024-05-17,17-19-30
bottle,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
tie,2024-05-17,17-19-30
bottle,2024-05-17,17-19-30
person,2024-05-17,17-19-30
person,2024-05-17,17-19-30
tie,2024-05-17,17-19-30
bottle,2024-05-17,17-19-30
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
tie,2024-05-17,17-19-31
bottle,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
tie,2024-05-17,17-19-31
bottle,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
bottle,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
bottle,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
person,2024-05-17,17-19-31
tie,2024-05-17,17-19-31
bottle,2024-05-17,17-19-31
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
bottle,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
tie,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
tie,2024-05-17,17-19-32
bottle,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
tie,2024-05-17,17-19-32
bottle,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
bottle,2024-05-17,17-19-32
person,2024-05-17,17-19-32
person,2024-05-17,17-19-32
tie,2024-05-17,17-19-32
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-33
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-33
person,2024-05-17,17-19-33
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-33
person,2024-05-17,17-19-33
person,2024-05-17,17-19-33
tie,2024-05-17,17-19-33
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
person,2024-05-17,17-19-34
tie,2024-05-17,17-19-34
person,2024-05-17,17-19-34
tie,2024-05-17,17-19-34
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
tie,2024-05-17,17-19-35
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
tie,2024-05-17,17-19-35
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
tie,2024-05-17,17-19-35
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
tie,2024-05-17,17-19-35
person,2024-05-17,17-19-35
person,2024-05-17,17-19-35
tie,2024-05-17,17-19-35
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
tie,2024-05-17,17-19-36
person,2024-05-17,17-19-36
person,2024-05-17,17-19-36
tie,2024-05-17,17-19-36
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
tie,2024-05-17,17-19-37
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
tie,2024-05-17,17-19-37
bottle,2024-05-17,17-19-37
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
tie,2024-05-17,17-19-37
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
tie,2024-05-17,17-19-37
person,2024-05-17,17-19-37
person,2024-05-17,17-19-37
tie,2024-05-17,17-19-37
person,2024-05-17,17-19-38
person,2024-05-17,17-19-38
tie,2024-05-17,17-19-38
person,2024-05-17,17-19-38
tie,2024-05-17,17-19-38
person,2024-05-17,17-19-38
person,2024-05-17,17-19-38
person,2024-05-17,17-19-38
person,2024-05-17,17-19-38
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-39
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
person,2024-05-17,17-19-40
tie,2024-05-17,17-19-40
person,2024-05-17,17-19-40
tie,2024-05-17,17-19-40
person,2024-05-17,17-19-41
person,2024-05-17,17-19-41
person,2024-05-17,17-19-41
person,2024-05-17,17-19-41
person,2024-05-17,17-19-41
tie,2024-05-17,17-19-41
person,2024-05-17,17-19-41
bottle,2024-05-17,17-19-41
person,2024-05-17,17-19-41
person,2024-05-17,17-19-41
tie,2024-05-17,17-19-41
bottle,2024-05-17,17-19-41
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
bottle,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
bottle,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
tie,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
bottle,2024-05-17,17-19-42
person,2024-05-17,17-19-42
person,2024-05-17,17-19-42
bottle,2024-05-17,17-19-42
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
bottle,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
bottle,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
tie,2024-05-17,17-19-43
tie,2024-05-17,17-19-43
bottle,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-43
person,2024-05-17,17-19-44
person,2024-05-17,17-19-44
person,2024-05-17,17-19-44
person,2024-05-17,17-19-44
person,2024-05-17,17-19-44
person,2024-05-17,17-19-44
person,2024-05-17,17-19-45
person,2024-05-17,17-19-45
person,2024-05-17,17-19-45
person,2024-05-17,17-19-45
person,2024-05-17,17-19-45
person,2024-05-17,17-19-46
person,2024-05-17,17-19-46
person,2024-05-17,17-19-46
person,2024-05-17,17-19-46
person,2024-05-17,17-19-47
person,2024-05-17,17-19-47
